before,nano,dead
0.496231010,0.109985476,0.110064972
0.497783234,0.109997114,0.110071670
0.497740230,0.109997500,0.110092130
0.498080342,0.109998028,0.110074318
0.498246852,0.109997378,0.110104368
0.497972336,0.109997466,0.110095540
0.498251444,0.109991072,0.110167268
0.497424898,0.109997598,0.110074592
0.498193584,0.109997406,0.110097464
0.497801882,0.109997432,0.110073526
0.498087386,0.109997246,0.110056692
0.498025754,0.109981022,0.110183594
0.497137936,0.109997350,0.110099734
0.495662698,0.109997382,0.110097230
0.497573616,0.109997950,0.110100996
0.497831114,0.109997920,0.110163738
0.498003192,0.110004816,0.110143246
0.497286838,0.109997526,0.110104486
0.497966896,0.109997384,0.110082050
0.498067180,0.109997434,0.110160310
0.497626584,0.109997472,0.110100108
0.497684562,0.109996496,0.110080334
0.497612616,0.109997470,0.110103708
0.497811712,0.109997480,0.110120780
0.497699906,0.109997270,0.110112512
0.498027814,0.109996804,0.110122188
0.492580160,0.109997536,0.110086048
0.497917078,0.109992856,0.110072218
0.498216194,0.109993000,0.110089186
0.497945594,0.109997368,0.110071096
0.498341682,0.109997372,0.110102120
0.498039030,0.109997596,0.110090034
0.498328872,0.109989834,0.110065832
0.497984416,0.109990148,0.110061672
0.498230806,0.109989724,0.110087974
0.497876982,0.109996020,0.110095108
0.498157948,0.109997460,0.110110358
0.497843094,0.109997364,0.110132368
0.497943226,0.109997678,0.110134896
0.498583006,0.109988474,0.110076978
0.497753164,0.109990028,0.110062830
0.498120972,0.109992364,0.110093208
0.497752380,0.109991854,0.110079006
0.498044364,0.109997578,0.110115020
0.497785040,0.109997404,0.110088576
0.498177814,0.109997528,0.110074280
0.498077140,0.109991942,0.110064838
0.498131116,0.109997432,0.110079158
0.497888068,0.109997684,0.110073560
0.498238248,0.109989936,0.110113402
0.497995280,0.109997482,0.110070968
0.498315696,0.109997596,0.110068906
0.497733202,0.109997282,0.110081388
0.497774662,0.109996874,0.110077242
0.497775002,0.109997330,0.110094396
0.497893788,0.109997004,0.110076544
0.498192202,0.109998006,0.110084914
0.498187434,0.109997260,0.110120984
0.498099638,0.109997226,0.110103728
0.498121088,0.109997402,0.110071548
0.498274696,0.109997728,0.110113958
0.497620434,0.109997362,0.110074644
0.497610620,0.109997352,0.110111558
0.498117558,0.109997534,0.110129928
0.497376224,0.109997466,0.110084404
0.492142500,0.109997354,0.110124222
0.497800442,0.109997130,0.110087316
0.497875250,0.109997412,0.110078010
0.498132290,0.109997976,0.110073490
0.498212822,0.109997944,0.110073948
0.498059740,0.109989936,0.110068934
0.498271478,0.109996922,0.110075876
0.498119404,0.109997348,0.110070200
0.498203106,0.109997522,0.110076444
0.498017990,0.109990030,0.110061704
0.498275874,0.109990556,0.110073726
0.498070404,0.109990162,0.110061666
0.498112918,0.109997848,0.110111106
0.497997780,0.109997638,0.110055908
0.497920430,0.109997262,0.110074562
0.497940040,0.109997492,0.110082862
0.498099752,0.109997248,0.110077440
0.497929922,0.109990024,0.110079616
0.498173658,0.109990084,0.110082410
0.498051492,0.109990072,0.110085414
0.498258108,0.109998872,0.110067920
0.498202818,0.109997230,0.110079608
0.498229044,0.109997292,0.110115518
0.497973916,0.109997482,0.110111264
0.498141848,0.109989416,0.110060728
0.498221984,0.109988326,0.110067412
0.498115504,0.109990108,0.110086806
0.498184428,0.109997408,0.110075600
0.498162852,0.109997402,0.110082944
0.498096392,0.109997182,0.110084108
0.498387558,0.109993810,0.110088646
0.498021942,0.109989434,0.110118336
0.498210500,0.109990300,0.110087494
0.498145292,0.109990962,0.110061242
0.498296404,0.109997398,0.110093206
0.498171040,0.109996900,0.110053638
0.498303752,0.109997330,0.110091072
0.497994272,0.109990118,0.110066700
0.498318930,0.109989932,0.110110674
0.497695766,0.109997374,0.110096832
0.498115674,0.109997860,0.110094402
0.497907172,0.109997454,0.110106728
0.498073440,0.109997494,0.110092714
0.497943246,0.109996602,0.110101146
0.497954150,0.109991206,0.110151940
0.497812980,0.109992212,0.110112708
0.497951432,0.109997422,0.110093776
0.498134912,0.109988334,0.110096734
0.498043884,0.109997590,0.110121710
0.498005664,0.109997336,0.110119620
0.497904702,0.109996648,0.110104490
0.497993914,0.109991794,0.110119860
0.496965910,0.109997426,0.110113592
0.497963530,0.109991294,0.110112526
0.497878758,0.109992828,0.110106656
0.497947448,0.109996442,0.110088070
0.497978008,0.109997980,0.110098980
0.497874710,0.109996956,0.110078882
0.498145148,0.110000272,0.110161344
0.497733624,0.109990272,0.110087230
0.498042768,0.109992248,0.110111734
0.497851420,0.109993500,0.110114660
0.498032114,0.109997880,0.110108330
0.497849488,0.109997986,0.110103536
0.497969522,0.109997902,0.110117204
0.497895944,0.109997984,0.110117568
0.498075388,0.109997486,0.110105526
0.497852826,0.109997296,0.110121074
0.498057404,0.109999538,0.110129876
0.497832126,0.109997002,0.110081826
0.497668670,0.109997680,0.110101810
0.497936344,0.109997646,0.110122288
0.497601226,0.109990960,0.110088100
0.497906144,0.109993500,0.110090550
0.497937596,0.109989200,0.110086946
0.497577428,0.109988516,0.110088138
0.497875126,0.109997412,0.110082530
0.498121622,0.109997464,0.110086340
0.497189872,0.109997304,0.110074666
0.498143248,0.109997388,0.110106912
0.497977282,0.109997520,0.110081312
0.498011936,0.109997952,0.110097072
0.497581086,0.109997902,0.110100816
0.497962594,0.109996818,0.110102304
0.497693400,0.109992768,0.110101130
0.497908864,0.109997350,0.110068556
0.498081968,0.109990904,0.110070358
0.498070846,0.109997428,0.110070440
0.498248104,0.109997310,0.110085768
0.498107198,0.109991932,0.110072564
0.498272010,0.109997426,0.110078682
0.497882630,0.109997410,0.110096016
0.498108126,0.109997298,0.110080046
0.497984554,0.109997422,0.110070536
0.498326266,0.109997518,0.110076838
0.498150466,0.109997414,0.110093878
0.498201966,0.109997926,0.110071150
0.498006782,0.109997166,0.110076478
0.498148190,0.109997180,0.110072110
0.498246472,0.109996962,0.110101202
0.498130180,0.109991560,0.110063822
0.498221584,0.109997466,0.110102682
0.498159952,0.109997250,0.110066388
0.498252128,0.109997796,0.110077286
0.498022090,0.109986586,0.110081960
0.498119532,0.109997512,0.110078856
0.498167996,0.109997402,0.110069836
0.498153216,0.109997150,0.110092290
0.498207620,0.109997464,0.110070452
0.498171326,0.109987938,0.110059838
0.498260904,0.109997974,0.110075562
0.497893574,0.109997424,0.110069184
0.498339960,0.109997704,0.110068920
0.498153782,0.109997452,0.110074458
0.498306782,0.109996860,0.110094582
0.497994764,0.109990248,0.110088264
0.498023576,0.109996946,0.110098106
0.497729030,0.109998100,0.110138710
0.497877828,0.109997412,0.110107606
0.497894074,0.109998430,0.110106002
0.498120370,0.109997396,0.110104394
0.497810328,0.109997404,0.110095054
0.498126790,0.109991586,0.110093556
0.497914866,0.109989744,0.110077870
0.497887540,0.109997070,0.110100646
0.497813350,0.109997436,0.110084614
0.497783820,0.109997404,0.110090340
0.498098822,0.109998220,0.110090222
0.497982344,0.109990390,0.110083396
0.498091564,0.109990872,0.110107304
0.497815032,0.109997840,0.110111432
0.497893452,0.109989284,0.110096882
0.497859902,0.109997238,0.110096154
0.498025562,0.109998972,0.110096008
0.498002948,0.109997558,0.110083884
0.498097094,0.109991616,0.110114122
0.497967478,0.109990782,0.110078918
0.498042532,0.109990114,0.110098228
0.497854892,0.109989884,0.110079098
0.497828116,0.109997474,0.110113544
0.498006288,0.109997438,0.110086158
0.497902120,0.109997674,0.110092344
0.498112554,0.109998406,0.110106670
0.497819366,0.109996896,0.110114290
0.498118410,0.109996808,0.110104620
0.497988970,0.109989570,0.110079666
0.498025522,0.109997558,0.110102294
0.497820686,0.109997410,0.110088244
0.498032650,0.109997382,0.110098782
0.497975346,0.109990392,0.110083490
0.497970300,0.109990196,0.110090094
0.497831362,0.109997390,0.110093708
0.498043996,0.109998264,0.110064466
0.497946302,0.109997364,0.110090906
0.497987808,0.109997438,0.110089718
0.498017726,0.109998716,0.110121074
0.497549568,0.109996820,0.110099630
0.497938814,0.109988328,0.110088430
0.497904318,0.109988468,0.110075816
0.497873156,0.109991366,0.110086624
0.497965862,0.109996474,0.110092544
0.497933736,0.109997396,0.110090990
0.498092106,0.109997400,0.110167774
0.497751628,0.109997454,0.110133966
0.497740902,0.109997144,0.110145324
0.497596804,0.109997796,0.110150584
0.497269972,0.109997108,0.110111836
0.497668258,0.109997414,0.110090774
0.498003458,0.109998384,0.110083646
0.497820094,0.109997434,0.110105316
0.498138620,0.109998700,0.110133552
0.497984600,0.109997508,0.110086964
0.498089718,0.109997494,0.110117128
0.497980662,0.109997556,0.110086538
0.498163920,0.109997412,0.110090642
0.498072268,0.109998064,0.110089632
0.498197486,0.109997444,0.110102558
0.498060156,0.109997482,0.110099906
0.498186186,0.109997898,0.110088626
0.497983768,0.109997346,0.110084502
0.497685906,0.109997950,0.110117306
0.497900650,0.109997290,0.110127520
0.497436586,0.109997568,0.110103072
0.497869050,0.109992416,0.110101838
0.497842778,0.109997178,0.110097184
0.497969690,0.109996556,0.110099898
0.497880084,0.109997788,0.110114496
0.497834934,0.109998012,0.110112184
0.497836316,0.109969242,0.110102470
0.497652148,0.109997526,0.110110122
0.497742466,0.109997368,0.110092640
0.498116838,0.109997526,0.110121720
0.497806790,0.109990086,0.110090462
0.497984642,0.109997796,0.110146196
0.497761454,0.109990084,0.110115072
0.497633896,0.109997272,0.110072850
0.498151674,0.110000520,0.110125334
0.497860920,0.109996730,0.110079770
0.498126964,0.109996054,0.110091224
0.497981770,0.109996830,0.110081638
0.497837022,0.109989454,0.110083376
0.496915906,0.109989774,0.110088102
0.498031886,0.109998810,0.110095544
0.497813868,0.109997758,0.110146180
0.497941820,0.109997356,0.110085808
0.497742930,0.109987068,0.110068268
0.498081122,0.109997586,0.110114638
0.497766316,0.109998224,0.110137660
0.497624718,0.109997560,0.110085932
0.497832966,0.109996916,0.110106550
0.497719540,0.109998078,0.110087426
0.497902794,0.109997424,0.110129228
0.497774708,0.109998188,0.110095486
0.497929020,0.109989566,0.110095922
0.497806586,0.109997766,0.110102240
0.497788428,0.109991338,0.110118198
0.497620168,0.109997246,0.110077880
0.498023918,0.109991818,0.110093658
0.497972266,0.109996496,0.110085848
0.498074978,0.109997046,0.110125530
0.497564232,0.109989598,0.110084432
0.497764648,0.109997482,0.110761130
0.495387568,0.109997426,0.110090286
0.497688256,0.109997588,0.110170620
0.497740940,0.109998248,0.110120236
0.497841220,0.109997606,0.110050144
0.498192714,0.109997030,0.110092844
0.494856266,0.109997634,0.110078390
0.498260116,0.109997582,0.110092832
0.497921802,0.109991818,0.110088574
0.498358648,0.109997302,0.110101326
0.497997590,0.109997510,0.110079604
0.498211100,0.109997442,0.110086640
0.498028144,0.109997202,0.110101226
0.498133382,0.109991222,0.110104888
0.497940462,0.109997518,0.110085526
0.498022668,0.109990110,0.110070994
0.498213142,0.109997386,0.110082016
0.497985056,0.109997452,0.110078336
0.498141724,0.109997278,0.110093564
0.496853860,0.109990390,0.110075784
0.498174148,0.109997722,0.110187346
0.498101874,0.109980700,0.110176954
0.497604026,0.109998142,0.110195102
0.497517646,0.109997328,0.110161258
0.497664592,0.109997454,0.110166878
0.497875250,0.109997592,0.110083680
0.498140710,0.109997516,0.110094702
0.497984746,0.109990160,0.110072838
0.497955220,0.109997614,0.110090202
0.498112008,0.109990062,0.110072310
0.498000162,0.109997590,0.110108778
0.498159006,0.109997632,0.110095688
0.497153832,0.109997408,0.110078796
0.498261772,0.109996980,0.110083442
0.498060908,0.109990010,0.110068508
0.498273510,0.109997734,0.110106762
0.498064506,0.109998114,0.110077732
0.498291040,0.110004974,0.110109946
0.498024506,0.109997368,0.110079318
0.498303370,0.109997314,0.110083688
0.498052970,0.109989436,0.110065490
0.497836912,0.109990838,0.110065728
0.498145180,0.109997230,0.110074990
0.498060052,0.109997654,0.110093682
0.498241472,0.109998304,0.110086146
0.496955238,0.109997274,0.110104532
0.497762834,0.109971206,0.110103236
0.497596344,0.109997376,0.110111932
0.497738194,0.109997392,0.110127470
0.497483710,0.109997426,0.110080572
0.497928732,0.109997622,0.110100774
0.497900258,0.109996896,0.110130992
0.497701776,0.109997528,0.110140700
0.497565358,0.109997220,0.110098894
0.497735214,0.109997558,0.110140378
0.497605670,0.109997574,0.110102150
0.497581866,0.109997410,0.110102220
0.498170896,0.109997912,0.110109972
0.497772218,0.109997460,0.110143306
0.497691340,0.110035022,0.110163506
0.497545488,0.109997284,0.110085938
0.498048124,0.109997398,0.110116802
0.497842706,0.109997776,0.110074052
0.498178954,0.109997444,0.110107524
0.497836304,0.109997884,0.110128658
0.496140360,0.109997486,0.110091792
0.498054280,0.109997372,0.110095038
0.498195898,0.109997344,0.110120886
0.497986762,0.109997468,0.110076726
0.497707164,0.109997528,0.110099506
0.497639176,0.109997386,0.110093292
0.496240608,0.109997496,0.110078010
0.498149002,0.109991162,0.110104562
0.498139474,0.109997472,0.110080022
0.498043630,0.109996902,0.110110658
0.497663456,0.109997644,0.110107998
0.497605010,0.109997562,0.110121394
0.497706946,0.109997452,0.110091706
0.498129720,0.109997610,0.110090630
0.498164160,0.109997354,0.110082722
0.497783946,0.109996656,0.110096610
0.497991316,0.109997394,0.110093642
0.497843600,0.109997318,0.110086492
0.498170500,0.109997250,0.110086480
0.497002420,0.109997434,0.110103546
0.497177474,0.109998016,0.110124704
0.497859332,0.109997356,0.110094500
0.498135500,0.109997122,0.110090180
0.497976476,0.109996658,0.110068104
0.498217694,0.109997486,0.110092490
0.497830758,0.109997094,0.110089152
0.497889522,0.109996990,0.110104040
0.497565164,0.109998194,0.110100798
0.497999896,0.109997998,0.110124148
0.497600254,0.109996918,0.110096206
0.498032244,0.109997180,0.110114178
0.497674046,0.109996482,0.110083184
0.496681590,0.109997648,0.110090462
0.497948730,0.109997560,0.110088390
0.497614836,0.109998410,0.110099812
0.497753914,0.109998210,0.110117926
0.497879522,0.109997530,0.110086630
0.498133720,0.109996972,0.110092058
0.498030014,0.109997434,0.110051026
0.498115524,0.109989044,0.110081366
0.498128256,0.109997588,0.110070168
0.498210676,0.109997666,0.110089982
0.498115026,0.109997450,0.110073648
0.498153454,0.109997376,0.110057994
0.498133920,0.109989388,0.110103436
0.496810662,0.109997218,0.110104940
0.498033596,0.109997524,0.110101582
0.497611912,0.109997294,0.110089538
0.497619082,0.109997966,0.110123426
0.497990094,0.109997242,0.110077904
0.498135386,0.109996902,0.110092190
0.497893520,0.109997484,0.110191978
0.497765406,0.109991562,0.110048714
0.497635080,0.109997374,0.110167562
0.497582314,0.109997444,0.110092036
0.497918688,0.109963854,0.110079050
0.497863636,0.109994266,0.110137084
0.497806166,0.109995192,0.110121720
0.497528612,0.109997530,0.110114574
0.497575668,0.109997158,0.110087148
0.497756336,0.109984704,0.110078866
0.497947950,0.109996830,0.110092908
0.497591544,0.109997230,0.110121316
0.497550970,0.109997564,0.110129508
0.497793414,0.109997474,0.110098766
0.497850064,0.109977450,0.110073032
0.497874514,0.109997424,0.110089456
0.497866228,0.109989692,0.110096330
0.497827294,0.109997356,0.110090940
0.497936972,0.109989776,0.110092800
0.496852492,0.109998130,0.110119542
0.497783708,0.109997076,0.110109936
0.497719706,0.109997956,0.110098980
0.497203952,0.109998168,0.110115682
0.497794624,0.109996800,0.110085968
0.497445156,0.109996856,0.110110408
0.497872720,0.110010576,0.110412868
0.496598640,0.109996412,0.110141368
0.497817032,0.109997102,0.110120684
0.497478292,0.109998404,0.110102502
0.497799018,0.109997252,0.110111748
0.497487240,0.109984756,0.110149640
0.497703008,0.109997430,0.110116784
0.497664994,0.109997684,0.110129836
0.497727166,0.109997622,0.110089950
0.497906296,0.109997402,0.110109414
0.497406604,0.109997268,0.110086426
0.497641900,0.109997594,0.110090234
0.497874242,0.109990746,0.110088252
0.497849138,0.109983686,0.110122416
0.498001942,0.110008658,0.110097906
0.497807620,0.109992384,0.110084626
0.497938576,0.109997688,0.110108296
0.497909050,0.109989684,0.110117172
0.497886556,0.109986564,0.110120548
0.497963226,0.109991658,0.110115292
0.496832864,0.109990502,0.110074276
0.497986750,0.109997510,0.110137218
0.497520536,0.109997352,0.110108868
0.497603052,0.109997504,0.110131512
0.497855222,0.109997548,0.110079814
0.497831882,0.109997380,0.110079418
0.497995016,0.109997664,0.110250556
0.497474048,0.109997528,0.110076960
0.498159842,0.110006886,0.110095432
0.498008308,0.109997386,0.110110648
0.497858100,0.109997468,0.110101734
0.497688940,0.109996826,0.110108776
0.497889882,0.109997374,0.110111172
0.492907230,0.109997474,0.110077276
0.497934412,0.109982230,0.110066274
0.498053708,0.109989968,0.110070972
0.498189306,0.109997336,0.110082534
0.497862120,0.109997390,0.110086450
0.497900236,0.109997466,0.110087220
0.498079556,0.109997610,0.110134518
0.497074170,0.109997508,0.110076718
0.498149914,0.109988412,0.110163456
0.497900918,0.109990016,0.110111304
0.497560720,0.109997368,0.110081990
0.497483686,0.109996946,0.110073898
0.498184188,0.109997614,0.110099890
0.493758158,0.109990480,0.110069388
0.497543790,0.109997566,0.110095066
0.497696200,0.109997678,0.110082768
0.494339454,0.109989978,0.110077670
0.497718006,0.109997740,0.110143964
0.497929162,0.109997500,0.110094078
0.497907562,0.109998310,0.110326730
0.497049000,0.109997338,0.110094904
0.497701714,0.109998518,0.110113714
0.497724490,0.109997348,0.110077782
0.497979720,0.109996548,0.110128472
0.497582102,0.109997396,0.110075446
0.497933484,0.109983352,0.110082710
0.495062270,0.109997534,0.110089484
0.497507250,0.109997464,0.110089410
0.497655018,0.109997366,0.110075538
0.497580202,0.109989100,0.110131772
0.497866530,0.109991574,0.110149914
0.497770462,0.109991086,0.110130410
0.497660218,0.109997416,0.110170752
0.497446046,0.109997474,0.110085626
0.498180980,0.109997540,0.110092508
0.497525636,0.109985862,0.110106000
0.497996484,0.109997408,0.110100662
0.497785088,0.109997406,0.110073038
0.498224674,0.109997602,0.110092800
0.497313064,0.109997520,0.110073326
0.498257678,0.109997408,0.110095356
0.497475148,0.109997134,0.110083928
0.494379594,0.109991232,0.110085582
0.497671024,0.109997984,0.110091664
0.495133228,0.109997386,0.110085416
0.497440994,0.109997362,0.110108572
0.497494306,0.109997506,0.110126550
0.497532040,0.109997452,0.110099186
0.497773538,0.109997130,0.110075502
0.497793420,0.109987726,0.110089882
0.497422174,0.109997190,0.110078984
0.497411380,0.109992838,0.110105938
0.492416934,0.109996732,0.110087162
0.497402524,0.109997504,0.110112626
0.497613794,0.109997362,0.110090326
0.497776404,0.109996670,0.110116252
0.497570956,0.109988478,0.110095470
0.497595756,0.100001198,0.100303040
0.496971112,0.109998204,0.110111394
0.497810004,0.109997004,0.110104590
0.497830344,0.109997998,0.110088454
0.497738754,0.109997658,0.110091254
0.497920516,0.109998074,0.110086600
0.497835074,0.109998300,0.110093706
0.497876276,0.109997860,0.110108964
0.496615642,0.109997478,0.110120462
0.497430354,0.109996896,0.110104650
0.497868496,0.109997350,0.110094726
0.497849654,0.109997720,0.110124322
0.497739950,0.109997524,0.110075126
0.497920492,0.109997548,0.110119196
0.497991654,0.109957242,0.110632216
0.496053786,0.109997976,0.110124178
0.497717218,0.109996618,0.110086064
0.497548632,0.109998396,0.110097730
0.497957724,0.109997700,0.110109804
0.497499652,0.109997978,0.110112846
0.497841730,0.109997886,0.110151832
0.496713560,0.109997656,0.110132458
0.497653798,0.109997500,0.110112188
0.497690976,0.109997982,0.110064286
0.497972634,0.109997406,0.110124524
0.497436962,0.109997066,0.110099354
0.497971708,0.109997446,0.110088306
0.497720094,0.109992148,0.110190252
0.497884870,0.109997468,0.110109748
0.497753678,0.109998000,0.110084504
0.497978074,0.109997052,0.110073094
0.497674140,0.109998152,0.110110866
0.497631510,0.109997096,0.110074124
0.497908232,0.109999062,0.110106350
0.495770394,0.109989470,0.110104534
0.497569816,0.109995624,0.110132444
0.497570456,0.109986762,0.110087914
0.497610802,0.109998394,0.110115598
0.497595406,0.109998230,0.110107720
0.497723838,0.109998446,0.110146558
0.496874122,0.109998262,0.110133750
0.497504192,0.109998384,0.110140394
0.497460680,0.109997068,0.110085314
0.496599212,0.110009754,0.110122196
0.497179648,0.109998200,0.110132826
0.497288230,0.109998040,0.110133010
0.497184000,0.109997138,0.110167992
0.495818892,0.110011466,0.110105686
0.497774632,0.109997944,0.110119598
0.497610432,0.109997846,0.110109548
0.498034116,0.109996948,0.110089834
0.497669580,0.109997312,0.110097718
0.498091844,0.109980930,0.110089854
0.497618510,0.109997084,0.110094072
0.497961038,0.109998160,0.110073714
0.497956924,0.109997410,0.110101362
0.497980178,0.109997582,0.110100956
0.497824602,0.109973968,0.110061780
0.497637774,0.109997526,0.110103446
0.497675562,0.109997448,0.110107986
0.497848598,0.109996966,0.110115184
0.497886264,0.109997892,0.110107414
0.497776490,0.109996358,0.110098890
0.497665876,0.109996660,0.110107386
0.497848550,0.109997262,0.110082764
0.497895388,0.109998490,0.110113768
0.497749420,0.109997992,0.110135092
0.497672998,0.109997630,0.110121278
0.497766932,0.109996666,0.110079014
0.497901550,0.109996984,0.110105328
0.497477704,0.109996094,0.110087884
0.497984044,0.109997724,0.110115666
0.497812836,0.109996748,0.110084506
0.496847624,0.109997378,0.110137070
0.497715550,0.109997574,0.110115612
0.497623270,0.109996916,0.110085284
0.497955216,0.109997876,0.110124712
0.497673032,0.109998000,0.110117028
0.497763476,0.109990850,0.110105558
0.497426080,0.109997422,0.110092542
0.497919302,0.109997822,0.110118972
0.497619558,0.109996496,0.110080270
0.497982792,0.109997336,0.110139440
0.497456224,0.109997538,0.110112486
0.497836390,0.109997458,0.110102110
0.497743336,0.109997398,0.110084464
0.491772530,0.109998150,0.110112010
0.497222984,0.109997612,0.110101094
0.497719006,0.109996840,0.110097086
0.497808204,0.109997914,0.110123328
0.497790422,0.109997876,0.110091108
0.497932692,0.109997174,0.110105540
0.497879588,0.109997476,0.110125740
0.497522852,0.109998052,0.110131418
0.497816764,0.109990080,0.110098140
0.497919832,0.109997302,0.110111514
0.497781806,0.109996926,0.110074000
0.497932272,0.109997444,0.110106058
0.497893706,0.109997672,0.110074238
0.497304268,0.109996712,0.110125898
0.497802404,0.109997384,0.110114812
0.497427886,0.109997520,0.110115544
0.497933446,0.109998696,0.110099948
0.497687082,0.109997416,0.110079158
0.498035224,0.109996468,0.110096088
0.497714288,0.109998202,0.110095230
0.498116754,0.109997384,0.110105580
0.497764772,0.109997050,0.110082016
0.497748234,0.109997374,0.110101228
0.497730238,0.109997242,0.110091430
0.498120852,0.110008370,0.110090104
0.497769318,0.109997896,0.110106240
0.497615294,0.109997378,0.110113890
0.497825630,0.109997608,0.110075162
0.497944324,0.109997438,0.110099806
0.498041940,0.109997410,0.110074548
0.497865914,0.109996882,0.110092858
0.497960190,0.109997496,0.110106002
0.497889154,0.109997232,0.110094178
0.498028560,0.109997416,0.110101136
0.497955520,0.109987852,0.110081338
0.497777404,0.109997324,0.110114940
0.497830420,0.109997372,0.110116286
0.497874050,0.109997214,0.110115096
0.497966506,0.109997424,0.110093044
0.495747628,0.109997368,0.110087954
0.498112720,0.109997410,0.110082692
0.497452076,0.109994092,0.110102364
0.497881252,0.109997728,0.110072546
0.497991854,0.109997460,0.110071130
0.498035976,0.109991880,0.110108638
0.498040004,0.109988708,0.110067030
0.498104342,0.109996996,0.110110612
0.497748934,0.109997410,0.110075634
0.497647960,0.109997472,0.110119062
0.497569814,0.109997732,0.110075424
0.498107484,0.109987234,0.110120026
0.497792426,0.109997456,0.110097416
0.498133534,0.109997530,0.110127346
0.497962738,0.109993144,0.110075590
0.497799990,0.109997356,0.110052584
0.498108722,0.109989124,0.110095432
0.497943972,0.109997338,0.110117908
0.497880236,0.100000282,0.100096490
0.497961872,0.109992222,0.110091020
0.497935584,0.109994138,0.110094482
0.498155082,0.109997458,0.110087802
0.497955262,0.109997596,0.110089434
0.498001132,0.109997502,0.110075200
0.497938320,0.109997254,0.110084696
0.498181114,0.109997388,0.110083166
0.497820272,0.109997402,0.110103792
0.498107496,0.109988026,0.110070746
0.497803372,0.109997452,0.110093918
0.498073028,0.109997632,0.110074872
0.498080464,0.110006256,0.110079934
0.497861764,0.109996652,0.110102310
0.497475894,0.109997600,0.110085490
0.497952988,0.109997218,0.110125394
0.497470148,0.109997358,0.110105572
0.498017818,0.109997366,0.110123162
0.497857466,0.109997590,0.110112058
0.497740566,0.109997360,0.110078092
0.497798160,0.109997352,0.110119084
0.497946110,0.109996874,0.110090600
0.497813974,0.109997212,0.110102162
0.498009186,0.109997468,0.110171482
0.497859066,0.109997528,0.110110714
0.497940014,0.109990610,0.110079820
0.497827278,0.109997328,0.110088500
0.497815220,0.109997440,0.110174780
0.497778206,0.109997986,0.110152510
0.497721120,0.109996854,0.110103840
0.497967200,0.109996862,0.110131968
0.497858412,0.109997352,0.110097130
0.497702196,0.109997356,0.110114576
0.497635102,0.109997420,0.110097466
0.497617390,0.109996710,0.110131968
0.498083104,0.109998106,0.110120130
0.497765208,0.109997136,0.110144650
0.497644042,0.109989704,0.110078314
0.497790686,0.109998160,0.110132140
0.497605744,0.109997830,0.110100388
0.497827008,0.109997310,0.110218454
0.497964300,0.109997946,0.110057394
0.498058698,0.109996804,0.110100748
0.498135884,0.109996154,0.110156552
0.497569878,0.109990584,0.110073050
0.498181812,0.109997578,0.110106520
0.498043376,0.109997904,0.110079794
0.495925622,0.110006498,0.110070852
0.497811786,0.109997242,0.110108122
0.497604244,0.109997118,0.110104788
0.498030942,0.109997552,0.110079730
0.498071658,0.109997386,0.110090756
0.497740454,0.109997572,0.110075830
0.497990282,0.109997598,0.110129876
0.498036772,0.109997826,0.110082916
0.498178564,0.109997502,0.110098996
0.498024032,0.109997480,0.110093952
0.498218112,0.109997506,0.110070392
0.498070476,0.109997440,0.110097398
0.498207046,0.109997186,0.110078656
0.496027952,0.109997478,0.110124984
0.498119266,0.109997590,0.110085148
0.497106216,0.109998154,0.110108568
0.497516302,0.109997550,0.110106582
0.497724052,0.109997452,0.110132072
0.497658986,0.109998120,0.110124876
0.497243078,0.109997464,0.110301120
0.497011190,0.109992916,0.110073736
0.497639786,0.109997412,0.110101982
0.497698804,0.109997512,0.110109706
0.497844484,0.109997720,0.110125306
0.498147626,0.109996462,0.110092586
0.497463664,0.109978098,0.110280216
0.495953122,0.109992576,0.110091070
0.497920758,0.109993290,0.110075874
0.498247864,0.110004982,0.110067954
0.497956112,0.109997376,0.110067080
0.498200698,0.109997196,0.110092074
0.497946932,0.109997238,0.110066122
0.498224352,0.109992760,0.110124268
0.497627722,0.109996958,0.110097226
0.497746796,0.109993068,0.110088932
0.497715066,0.109997344,0.110071936
0.497697298,0.109998066,0.110116794
0.497428418,0.109997348,0.110145268
0.497485242,0.109997264,0.110140486
0.496667478,0.109997162,0.110085720
0.497146592,0.109997444,0.110100066
0.497745072,0.109997398,0.110089024
0.495729326,0.110003502,0.110086190
0.497881664,0.109958422,0.110092372
0.497811410,0.109997406,0.110107654
0.497890124,0.109996838,0.110170906
0.497185268,0.109996916,0.110125608
0.496275502,0.109997690,0.110078790
0.498014138,0.109997658,0.110073514
0.497677160,0.110004582,0.110076544
0.497908252,0.109997604,0.110132880
0.497715420,0.109997220,0.110075706
0.497620956,0.109997448,0.110073478
0.497924496,0.109990634,0.110067764
0.498044064,0.109990318,0.110086768
0.498015312,0.109993054,0.110068596
0.498127052,0.110005330,0.110070460
0.497921624,0.109997476,0.110086134
0.498122286,0.109997424,0.110144520
0.498003986,0.109997284,0.110074912
0.497476596,0.109997452,0.110055676
0.498124554,0.109997518,0.110086876
0.497956334,0.109997602,0.110078022
0.497537282,0.109998992,0.110108502
0.497747788,0.109997096,0.110085690
0.497509420,0.109994144,0.110110406
0.497638142,0.109997346,0.110099830
0.497875148,0.109996930,0.110115340
0.497764968,0.109997400,0.110138420
0.497836948,0.109991556,0.110100464
